【快递/小包.xlsx】,,,,,,,,,,,,,,,,,
工作号,发货仓库,公司名,货量,创建时间,取件日期(E),派送日期(E),包装件数,重量,体积,材积,货物品名,业务员,签收方式,签出/出仓时间,销售额,货值,CTN/MAWB#
KD23102386048,8828 Houston,Eduardo Velasquez,L-MONITOR500A-B X 2; 1.360KGS 0.003960CBM,2023-10-18 02:36:18,2023-10-17 23:00:00,2023-10-23 23:00:00,2.00,1.36,0.004,1.36, LT 监控器500A,客服2 ,,2023-10-18 07:38:03,,USD200.00,
KD23102386047,WNT485,Justin,P12V20A-BCHA-A X 1; 1.3KGS 0.0026CBM,2023-10-18 02:27:42,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,1.30,0.0026,1.30, PQ 14.6V 20A,客服2 ,,2023-10-18 08:54:06,,USD54.00,
KD23102386046,WNT485,XXXXX,7360FFM0033US X 1; 8.000KGS 0.140000CBM,2023-10-18 02:26:12,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,8.00,0.14,23.333, 脚垫,客服2 ,,2023-10-18 10:59:17,,,
KD23102386045,WNT485,Jean,L-CAP-BK X 1; 1KGS 0.0004CBM,2023-10-18 02:23:09,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,1.00,4.0E-4,1.00, 黑色帽子,客服2 ,,2023-10-18 09:47:30,,USD1.00,
KD23102386044,3270,Andrew Ignash,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 02:21:02,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-18 07:01:00,,USD218.00,
KD23102386043,3270,Bennett Mcneal,T12V20A-BCHA-A X 1; 1.600KGS 0.002574CBM,2023-10-18 02:20:50,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,1.60,0.0026,1.60, TB 14.6V 20A,客服2 ,,2023-10-18 07:00:56,,USD54.00,
KD23102386042,3270,Bennett Mcneal,T12V140-100-BASIC-4-A100 X 1; 13.780KGS 0.029869CBM,2023-10-18 02:20:48,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,13.78,0.0299,13.78, TB 12.8V 140AH,客服2 ,,2023-10-18 07:00:57,,USD300.00,
KD23102386041,WNT485,Justin,P12V100-100-LTP-4-A100 X 1; 11.110KGS 0.029869CBM,2023-10-18 02:20:33,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,11.11,0.0299,11.11, PQ 12.8V 100AH LTP,客服2 ,,2023-10-18 09:18:36,,USD218.00,
KD23102386040,3270,Justin,L12V200-100-HEAT-8-A160 X 1; 21.450KGS 0.052539CBM,2023-10-18 02:20:20,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,21.45,0.0525,21.45, LT 12V200AH 加热款,客服2 ,,2023-10-18 07:00:54,,USD449.00,
KD23102386039,3270,Ed Priolo C/O Karen Woodburn,T12V50-50-PRO-16-A38 X 1; 6.150KGS 0.012903CBM,2023-10-18 02:14:32,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,6.15,0.0129,6.15, TB 12.8V 50AH Pro,客服2 ,,2023-10-18 07:00:56,,USD119.00,
KD23102386038,3270,dennis halligan,T12V50-50-PRO-16-A38 X 1; 6.150KGS 0.012903CBM,2023-10-18 02:14:31,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,6.15,0.0129,6.15, TB 12.8V 50AH Pro,客服2 ,,2023-10-18 07:00:54,,USD119.00,
KD23102386037,3270,Mitch Chapman,T12V200-200 X 1; 22.040KGS 0.052186CBM,2023-10-18 02:14:28,2023-10-17 23:00:00,2023-10-24 23:00:00,1.00,22.04,0.0522,22.04, TB 12.8V200AHPlus(160壳),客服2 ,,2023-10-18 07:00:55,,USD491.00,
KD23102386036,3270,James Stanley,T12V50-50-PRO-16-A38 X 1; 6.150KGS 0.012903CBM,2023-10-18 02:11:40,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,6.15,0.0129,6.15, TB 12.8V 50AH Pro,客服2 ,,2023-10-18 07:00:41,,USD119.00,
KD23102386035,3270,Stephen M. Cayton,T24V100-100 X 1; 21.800KGS 0.052186CBM,2023-10-18 02:11:39,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,21.80,0.0522,21.80, TB 25.6V100AH(160壳体),客服2 ,,2023-10-18 07:00:43,,USD366.00,
KD23102386034,3270,CORNEL LOVELACE,T12V410-250 X 1; 38.000KGS 0.058905CBM,2023-10-18 02:11:38,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,38.00,0.0589,38.00, TB12.8V 410AH,客服2 ,,2023-10-18 07:00:44,,USD337.00,
KD23102386033,3270,Carla Richards,T24V100-100 X 1; 21.800KGS 0.052186CBM,2023-10-18 02:10:29,2023-10-17 23:00:00,2023-10-24 23:00:00,1.00,21.80,0.0522,21.80, TB 25.6V100AH(160壳体),客服2 ,,2023-10-18 07:00:40,,USD366.00,
KD23102386032,3270,"Rick Moore, San Andres",R24V200-200-BASIC-8-A250 X 2; 76.000KGS 0.117810CBM,2023-10-18 02:08:48,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,76.00,0.1178,76.00, RO 25.6V200AH,客服2 ,,2023-10-18 07:00:39,,USD1756.00,
KD23102386031,8828 Houston,Barry J. Young,T12V50-50-PRO-16-A38 X 1; 6.150KGS 0.012903CBM,2023-10-18 02:08:29,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,6.15,0.0129,6.15, TB 12.8V 50AH Pro,客服2 ,,2023-10-18 07:37:56,,USD119.00,
KD23102386030,8828 Houston,Kery keophalai,T12V50-50-PRO-16-A38 X 1; 6.150KGS 0.012903CBM,2023-10-18 02:08:27,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,6.15,0.0129,6.15, TB 12.8V 50AH Pro,客服2 ,,2023-10-18 07:37:55,,USD119.00,
KD23102386028,3270,Brendon Douglas,R12V40A-DC-Z X 1; 1.500KGS 0.003676CBM,2023-10-18 02:06:49,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,1.50,0.0037,1.50, DC充电器14.6V 40A,客服2 ,,2023-10-18 07:00:41,,USD616.00,
KD23102386027,WNT485,Rise Up Technologies Inc.,R12V100-100-BASIC-4-A100 X 3; 33.000KGS 0.089607CBM,2023-10-18 02:06:30,2023-10-17 23:00:00,2023-10-20 23:00:00,3.00,33.00,0.0896,33.00, RO 12.8V 100AH,客服2 ,,2023-10-18 09:09:22,,USD654.00,
KD23102386026,WNT485,Nick Prouty,R12V100-100-MINI-16-A60 X 4; 39.200KGS 0.097848CBM,2023-10-18 02:04:52,2023-10-17 23:00:00,2023-10-21 23:00:00,4.00,39.20,0.0978,39.20, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:09,,USD872.00,
KD23102386025,3270,RED ALERT,R24V100-100-BASIC-8-A160 X 2; 44.080KGS 0.104372CBM,2023-10-18 02:04:45,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,44.08,0.1044,44.08, RO 25.6V100AH,客服2 ,,2023-10-18 07:00:45,,USD884.00,
KD23102386024,3270,Eric L. Graves,T12V200-200 X 1; 22.040KGS 0.052186CBM,2023-10-18 02:04:43,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,22.04,0.0522,22.04, TB 12.8V200AHPlus(160壳),客服2 ,,2023-10-18 07:00:48,,USD491.00,
KD23102386023,3270,Kaitlin Tweel,T12V140-100-BASIC-4-A100 X 4; 55.120KGS 0.119476CBM,2023-10-18 02:04:41,2023-10-17 23:00:00,2023-10-18 23:00:00,4.00,55.12,0.1195,55.12, TB 12.8V 140AH,客服2 ,,2023-10-18 07:00:50,,USD1200.00,
KD23102386022,3270,LOUIS RUGGERI,T12V200-200 X 1; 22.040KGS 0.052186CBM,2023-10-18 02:04:40,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,22.04,0.0522,22.04, TB 12.8V200AHPlus(160壳),客服2 ,,2023-10-18 07:00:46,,USD491.00,
KD23102386021,3270,Thomas L Sikes,T12V200-200 X 1; 22.040KGS 0.052186CBM,2023-10-18 02:04:39,2023-10-17 23:00:00,2023-10-24 23:00:00,1.00,22.04,0.0522,22.04, TB 12.8V200AHPlus(160壳),客服2 ,,2023-10-18 07:00:44,,USD491.00,
KD23102386020,3270,Abraham ocampo,T12V200-200 X 1; 22.040KGS 0.052186CBM,2023-10-18 02:04:37,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,22.04,0.0522,22.04, TB 12.8V200AHPlus(160壳),客服2 ,,2023-10-18 07:00:46,,USD491.00,
KD23102386019,WNT485,Mark Dunaway,R12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-18 02:04:34,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,19.60,0.0489,19.60, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:10,,USD436.00,
KD23102386018,WNT485,Tim Henry,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 02:04:28,2023-10-17 23:00:00,2023-10-21 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:14,,USD218.00,
KD23102386017,3270,Franklin Senecharles,66.2*31.2*34CM 组合纸箱 X 1; 1KGS 0.0702CBM,2023-10-18 02:04:01,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,1.00,0.0702,11.70, 66.2*31.2*34CM 组合纸箱,客服2 ,,2023-10-18 07:00:44,,USD1.00,
KD23102386016,8828 Houston,Bart Gaines,T12V140-100-BASIC-4-A100 X 1; 13.780KGS 0.029869CBM,2023-10-18 02:03:40,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,13.78,0.0299,13.78, TB 12.8V 140AH,客服2 ,,2023-10-18 07:38:09,,USD300.00,
KD23102386015,WNT485,Trevon Kollars,R12V100-100-BASIC-4-A100 X 4; 44.000KGS 0.119476CBM,2023-10-18 02:03:30,2023-10-17 23:00:00,2023-10-24 23:00:00,4.00,44.00,0.1195,44.00, RO 12.8V 100AH,客服2 ,,2023-10-18 09:09:25,,USD872.00,
KD23102386014,8828 Houston,Morgan Wier,T12V100-100-PRO-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-18 02:03:24,2023-10-17 23:00:00,2023-10-19 23:00:00,2.00,21.60,0.0597,21.60, TB 12.8V100AH Pro,客服2 ,,2023-10-18 07:40:04,,USD436.00,
KD23102386013,WNT485,Josh Boba,T12V100-100-PRO-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-18 02:00:28,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, TB 12.8V100AH Pro,客服2 ,,2023-10-18 09:09:20,,USD218.00,
KD23102386012,WNT485,Misti Cupples,T12V100-100-PRO-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-18 02:00:26,2023-10-17 23:00:00,2023-10-19 23:00:00,4.00,43.20,0.1195,43.20, TB 12.8V100AH Pro,客服2 ,,2023-10-18 09:09:20,,USD872.00,
KD23102386011,WNT485,Aaron Sykes,T12V100-100-PRO-4-A100 X 3; 32.400KGS 0.089607CBM,2023-10-18 02:00:24,2023-10-17 23:00:00,2023-10-20 23:00:00,3.00,32.40,0.0896,32.40, TB 12.8V100AH Pro,客服2 ,,2023-10-18 09:09:20,,USD654.00,
KD23102386010,WNT485,andrew hauber,JavaEnegy-12.8V100Ah-Smart X 2; 25KGS 0.0578CBM,2023-10-18 01:54:38,2023-10-18 23:00:00,2023-10-24 23:00:00,2.00,25.00,0.0578,25.00, JavaEnegy-12.8V100Ah-Smart,客服2 ,,2023-10-18 09:13:54,,USD100.00,
KD23102386009,WNT485,Andrew Tochman,LPFMAX-12.8V300Ah-Smart X 1; 27.400KGS 0.055800CBM,2023-10-18 01:54:37,2023-10-18 23:00:00,2023-10-23 23:00:00,1.00,27.40,0.0558,27.40, LPFMAX-12.8V300Ah-Smart,客服2 ,1,2023-10-18 09:13:54,,USD50.00,
KD23102386008,WNT485,Kioma Valenzuela Aldecoa,R24V100-100-BASIC-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-18 01:51:36,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,22.04,0.0522,22.04, RO 25.6V100AH,客服2 ,,2023-10-18 08:54:05,,USD442.00,
KD23102386007,WNT485,Trent Charles,P12V100-100-LTP-4-A100 X 1; 11.110KGS 0.029869CBM,2023-10-18 01:51:31,2023-10-17 23:00:00,2023-10-21 23:00:00,1.00,11.11,0.0299,11.11, PQ 12.8V 100AH LTP,客服2 ,,2023-10-18 09:18:36,,USD218.00,
KD23102386006,8828 Houston,Shannon Jarrett,R12V50-50-PRO-4-A38 X 1; 5.720KGS 0.012903CBM,2023-10-18 01:50:40,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,5.72,0.0129,5.72, RO 12.8V50AH Pro,客服2 ,,2023-10-18 07:17:33,,USD127.00,
KD23102386005,3270,Jennifer M Boone,R12V50-50-PRO-4-A38 X 1; 5.720KGS 0.012903CBM,2023-10-18 01:50:16,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,5.72,0.0129,5.72, RO 12.8V50AH Pro,客服2 ,,2023-10-18 07:00:49,,USD127.00,
KD23102386004,8828 Houston,Randy Williams,R12V410-250 X 1; 38.000KGS 0.058905CBM,2023-10-18 01:50:00,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,38.00,0.0589,38.00, RO 12.8V 410AH,客服2 ,,2023-10-18 07:08:38,,USD817.00,
KD23102386003,WNT485,Paul Vassar,P12V410-250 X 1; 38.000KGS 0.058905CBM,2023-10-18 01:49:58,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,38.00,0.0589,38.00, PQ12.8V 410AH,客服2 ,,2023-10-18 09:18:36,,USD337.00,
KD23102386002,WNT485,Ed & Amber Bennett,R12V300-200-BASIC-8-A200 X 1; 29.350KGS 0.056228CBM,2023-10-18 01:49:51,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,29.35,0.0562,29.35, RO12.8V300AH（200壳体）,客服2 ,,2023-10-18 10:38:01,,USD561.00,
KD23102386001,8828 Houston,Gerard A. Glover,P12V410-250 X 1; 38.000KGS 0.058905CBM,2023-10-18 01:49:44,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,38.00,0.0589,38.00, PQ12.8V 410AH,客服2 ,,2023-10-18 07:08:38,,USD337.00,
KD23102386000,3270,Joe Baird,P12V200-100-BASIC-8-A160 X 1; 21.450KGS 0.052186CBM,2023-10-18 01:48:43,2023-10-17 23:00:00,2023-10-18 23:00:00,1.00,21.45,0.0522,21.45, PQ12.8V 200AH （160壳体）,客服2 ,,2023-10-18 07:00:48,,USD366.00,
KD23102385999,8828 Houston,CELSO GARZA,P12V100-100-PREM-16-A60 X 3; 29.550KGS 0.073386CBM,2023-10-18 01:46:37,2023-10-17 23:00:00,2023-10-19 23:00:00,3.00,29.55,0.0734,29.55, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:38,,USD654.00,
KD23102385998,8828 Houston,Will Hoyle,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:46:36,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:36,,USD218.00,
KD23102385997,8828 Houston,Arlis Bridges Jr,P12V100-100-PREM-16-A60 X 2; 19.700KGS 0.048924CBM,2023-10-18 01:46:34,2023-10-17 23:00:00,2023-10-19 23:00:00,2.00,19.70,0.0489,19.70, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:35,,USD436.00,
KD23102385996,8828 Houston,Dr E.J. Rhodes,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:46:32,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:38,,USD218.00,
KD23102385995,8828 Houston,Flor L Rodriguez,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:46:30,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:35,,USD218.00,
KD23102385994,8828 Houston,Matthew Trammell,P12V100-100-PREM-16-A60 X 2; 19.700KGS 0.048924CBM,2023-10-18 01:46:28,2023-10-17 23:00:00,2023-10-19 23:00:00,2.00,19.70,0.0489,19.70, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:36,,USD436.00,
KD23102385993,8828 Houston,Michael Wood,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:46:26,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:08:35,,USD218.00,
KD23102385992,3270,Carter Raymond,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:51,2023-10-17 23:00:00,2023-10-18 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:01:31,,USD218.00,
KD23102385991,3270,Dennis Blair,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:50,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:38,,USD218.00,
KD23102385989,3270,Dwayne Morris,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:49,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:01:04,,USD218.00,
KD23102385990,3270,Atman Kuldipsingh-OCEAN,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:49,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:38,,USD218.00,
KD23102385988,3270,Eric M Wagner,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:48,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:38,,USD218.00,
KD23102385987,3270,wei zhen zhao,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:47,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:45,,USD218.00,
KD23102385985,3270,Mason D'Amore,P12V100-100-PREM-16-A60 X 2; 19.700KGS 0.048924CBM,2023-10-18 01:45:45,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,19.70,0.0489,19.70, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:43,,USD436.00,
KD23102385986,3270,Kevin C McClure,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:45,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:41,,USD218.00,
KD23102385984,3270,James Rippeto,R12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-18 01:45:43,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,19.60,0.0489,19.60, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:40,,USD436.00,
KD23102385983,3270,Daniel Massey,P12V100-100-PREM-16-A60 X 4; 39.400KGS 0.097848CBM,2023-10-18 01:45:33,2023-10-17 23:00:00,2023-10-19 23:00:00,4.00,39.40,0.0978,39.40, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:48,,USD872.00,
KD23102385982,3270,Donald Linkous,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-18 01:45:31,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-18 07:00:52,,USD218.00,
KD23102385981,3270,Dennis Marks,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:44:20,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:44,,USD218.00,
KD23102385980,3270,JUANITA TORRES,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:44:19,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:45,,USD218.00,
KD23102385979,3270,Darryll Brown,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:44:18,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:40,,USD218.00,
KD23102385977,3270,"William H. Odle, Jr.",R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:44:16,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:39,,USD218.00,
KD23102385978,3270,Joshua Hammond,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:44:16,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 07:00:39,,USD218.00,
KD23102385976,NJ9,andres caraballo,X0033KT27R X 1; 5.200KGS 0.108262CBM,2023-10-18 01:42:57,2023-10-18 23:00:00,2023-10-20 23:00:00,1.00,5.20,0.1083,18.044, 2039球车包灰,客服2 ,,2023-10-18 06:12:21,,USD189.99,
KD23102385975,WNT485,Randy Martina,X0033KR73X X 1; 5.200KGS 0.108262CBM,2023-10-18 01:42:56,2023-10-18 23:00:00,2023-10-23 23:00:00,1.00,5.20,0.1083,18.044, 2039球车包白,客服2 ,,2023-10-18 09:21:54,,USD189.99,
KD23102385974,NJ9,Sabina R Eckel,X0033KT27R X 1; 5.200KGS 0.108262CBM,2023-10-18 01:42:55,2023-10-18 23:00:00,2023-10-21 23:00:00,1.00,5.20,0.1083,18.044, 2039球车包灰,客服2 ,,2023-10-18 06:12:21,,USD189.99,
KD23102385973,NJ9,MooreKen,AESLC130GY X 1; 4.800KGS 0.102257CBM,2023-10-18 01:42:54,2023-10-18 23:00:00,2023-10-20 23:00:00,1.00,4.80,0.1023,17.043, 9002 球车包灰色,客服2 ,,2023-10-18 06:51:34,,USD275.99,
KD23102385972,NJ9,curtisRICHARD,X0033KT27R X 1; 5.200KGS 0.108262CBM,2023-10-18 01:42:53,2023-10-18 23:00:00,2023-10-21 23:00:00,1.00,5.20,0.1083,18.044, 2039球车包灰,客服2 ,,2023-10-18 06:12:21,,USD189.99,
KD23102385971,WNT485,Stella Shek,R12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-18 01:42:41,2023-10-17 23:00:00,2023-10-21 23:00:00,2.00,19.60,0.0489,19.60, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:10,,USD436.00,
KD23102385970,WNT485,Stella Shek,R12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-18 01:42:40,2023-10-17 23:00:00,2023-10-21 23:00:00,2.00,19.60,0.0489,19.60, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:13,,USD436.00,
KD23102385969,WNT485,Russell Richard,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:42:30,2023-10-17 23:00:00,2023-10-21 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:13,,USD218.00,
KD23102385968,WNT485,Richard P Jones,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:42:28,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:13,,USD218.00,
KD23102385967,WNT485,joe hernandez,R12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-18 01:42:22,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, RO12.8V 100AH mini,客服2 ,,2023-10-18 09:41:11,,USD218.00,
KD23102385966,WNT485,Susan and Simon Ju,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:28,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 09:09:23,,USD218.00,
KD23102385965,WNT485,Matt Richardson,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:27,2023-10-17 23:00:00,2023-10-21 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 09:09:26,,USD218.00,
KD23102385963,WNT485,jorge guevara,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:25,2023-10-17 23:00:00,2023-10-19 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 09:09:21,,USD218.00,
KD23102385964,WNT485,David Hargett,P12V100-100-BASIC-4-A100 X 2; 22.000KGS 0.059738CBM,2023-10-18 01:41:25,2023-10-17 23:00:00,2023-10-19 23:00:00,2.00,22.00,0.0597,22.00, PQ12.8V 100AH,客服2 ,,2023-10-18 09:09:24,,USD436.00,
KD23102385962,8828 Houston,Donald Linkous,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:09,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:31,,USD218.00,
KD23102385961,8828 Houston,Vicki McFalls,P12V100-100-BASIC-4-A100 X 2; 22.000KGS 0.059738CBM,2023-10-18 01:41:08,2023-10-17 23:00:00,2023-10-20 23:00:00,2.00,22.00,0.0597,22.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:34,,USD436.00,
KD23102385960,8828 Houston,Brandy Mather,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:07,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:31,,USD218.00,
KD23102385959,8828 Houston,Kevin J. Scully,P12V100-100-BASIC-4-A100 X 4; 44.000KGS 0.119476CBM,2023-10-18 01:41:02,2023-10-17 23:00:00,2023-10-20 23:00:00,4.00,44.00,0.1195,44.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:34,,USD872.00,
KD23102385958,8828 Houston,Jesse,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:41:00,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:36,,USD218.00,
KD23102385957,8828 Houston,Shane  Lien,P12V100-100-BASIC-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-18 01:40:58,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,11.00,0.0299,11.00, PQ12.8V 100AH,客服2 ,,2023-10-18 07:17:34,,USD218.00,
